51	0	8
13	12	9
29	0	4
28	4	8
177	1	7
6	2	7
64	12	9
69	1	8
41	8	7
63	5	4
193	10	8
30	8	2
183	7	2
106	7	10
68	14	3
110	1	4
67	3	3
73	5	7
8	7	1
168	9	9
104	5	9
22	13	2
50	12	9
134	12	9
45	7	4
126	2	8
134	13	4
120	7	9
49	7	4
151	4	8
175	5	2
146	2	3
109	3	5
112	9	6
162	13	3
119	4	2
110	7	10
53	7	10
88	3	8
181	4	1
21	14	8
150	1	6
96	14	7
102	6	8
147	14	6
178	2	10
188	4	4
63	7	10
123	6	2
166	13	7
118	1	6
127	4	4
168	10	9
92	2	4
46	11	3
87	7	6
176	9	4
2	10	1
116	2	8
146	14	4
15	9	6
186	13	3
103	9	9
108	14	7
114	0	5
142	4	4
74	4	9
18	2	2
148	1	8
128	5	5
172	13	10
47	7	9
104	13	9
147	11	5
62	8	7
130	7	3
188	3	4
138	6	8
96	12	6
165	13	3
36	3	3
4	10	4
76	8	10
88	4	10
142	0	2
50	10	1
21	0	3
62	9	4
182	2	1
88	12	9
70	6	4
156	3	6
163	1	4
101	3	9
50	6	6
181	6	6
187	6	8
140	7	8
78	8	6
185	7	8
29	2	3
172	14	1
27	14	3
85	14	2
103	3	1
58	3	6
195	8	5
162	1	5
67	5	3
166	14	6
5	2	5
61	14	2
192	1	9
52	4	2
97	9	7
177	0	1
116	4	10
135	2	8
193	0	2
147	9	3
169	5	7
29	1	4
92	0	9
66	3	9
137	4	8
181	11	7
134	6	9
71	10	8
66	13	5
140	2	9
142	5	1
102	4	4
162	12	5
201	8	4
30	12	3
135	11	6
19	2	5
161	9	3
165	0	3
146	10	4
125	0	6
34	10	8
58	6	7
61	4	10
31	12	7
45	8	8
148	4	10
104	14	5
153	9	8
30	4	10
114	1	3
79	2	4
1	5	8
92	4	7
189	8	2
87	2	9
104	12	7
24	11	3
105	8	9
14	5	5
88	13	8
175	2	1
150	11	6
158	2	2
193	14	1
31	11	9
116	6	10
71	13	9
193	7	9
1	10	8
179	8	4
111	14	4
176	14	8
4	14	4
129	8	4
20	6	4
126	12	2
73	6	4
43	6	8
40	6	8
195	12	8
15	6	2
4	0	10
83	5	6
144	8	5
149	9	10
118	7	7
104	4	6
48	10	7
144	7	6
56	2	10
78	12	10
44	14	8
17	14	4
30	9	9
46	2	3
64	1	5
9	10	4
200	1	5
190	8	10
19	13	8
99	7	9
4	2	9
6	1	2
117	10	9
194	9	1
157	6	3
184	13	8
117	1	6
59	4	5
96	8	7
103	12	2
73	9	9
109	1	2
177	2	4
70	0	2
117	6	8
112	0	8
35	0	6
33	9	2
143	3	2
67	12	9
23	14	5
72	12	10
113	3	5
14	12	4
74	8	7
12	4	3
64	7	8
48	0	8
21	5	4
23	6	6
175	8	8
182	0	3
21	9	6
153	1	2
171	12	10
50	0	5
139	1	10
75	5	5
17	4	2
44	4	1
189	7	9
164	8	5
198	8	2
77	7	8
140	5	2
31	7	2
175	9	6
123	9	4
40	9	9
97	2	7
168	4	6
13	8	5
18	9	3
161	1	5
46	10	9
180	5	9
37	7	4
51	3	2
102	11	5
197	10	10
26	1	5
140	10	7
134	3	7
192	5	4
151	3	4
77	2	8
48	7	2
73	7	5
59	6	7
115	2	5
173	13	10
1	7	3
103	1	9
197	13	4
83	3	8
91	10	1
180	10	2
99	11	4
32	14	4
61	7	7
198	9	1
43	7	6
132	4	3
143	2	4
43	10	9
174	1	2
107	3	8
40	3	1
34	14	9
200	3	9
73	0	3
146	11	7
145	2	7
2	1	8
30	6	1
168	0	7
3	7	6
50	8	4
80	4	9
73	14	6
102	10	3
144	13	10
188	14	6
138	8	7
92	8	3
90	12	2
187	7	9
11	8	8
149	14	4
198	11	6
171	5	6
104	0	9
7	10	2
177	11	2
101	6	8
133	10	9
102	2	7
130	12	4
91	7	2
48	11	5
152	3	5
71	4	4
112	8	2
198	14	4
25	0	8
166	1	3
134	14	4
155	4	7
24	4	3
39	3	9
55	14	4
200	8	7
166	10	3
149	7	9
131	14	3
14	2	6
192	8	2
46	5	1
112	11	3
153	14	3
35	9	8
161	7	5
178	9	5
136	14	10
94	5	3
160	0	5
116	5	4
102	0	8
119	10	3
79	8	1
174	3	3
59	7	4
138	14	1
85	4	2
183	2	2
86	2	5
156	11	1
200	9	6
79	6	10
148	8	9
196	0	3
51	1	3
135	0	6
160	10	10
80	1	5
50	7	2
17	2	4
145	9	6
124	5	3
60	12	9
100	14	6
36	2	3
178	7	10
95	1	2
198	13	10
174	0	3
159	12	3
183	12	9
163	6	1
71	8	3
56	13	2
55	10	1
189	11	5
177	3	6
73	3	5
53	13	6
19	12	10
40	10	3
158	7	10
113	2	9
172	0	10
200	13	8
51	12	8
145	6	6
167	0	2
10	4	6
97	8	2
120	3	1
1	8	3
130	4	6
80	10	8
129	11	7
166	2	10
163	2	5
128	2	7
59	0	6
29	12	4
150	6	5
132	14	7
111	4	1
63	0	10
111	2	10
6	7	10
30	14	1
98	12	7
115	7	8
51	13	2
168	3	2
14	7	9
93	4	3
174	14	3
176	0	7
69	13	9
117	8	8
164	13	4
120	5	6
105	4	10
115	11	3
98	4	9
168	13	2
22	10	9
131	6	1
179	14	10
142	1	2
167	7	4
153	5	3
68	8	8
41	4	5
37	6	7
144	0	10
94	1	1
201	6	3
9	11	7
11	7	6
6	3	4
137	14	5
27	3	10
74	1	1
6	11	10
24	5	10
182	9	3
45	10	1
54	12	4
176	11	3
18	10	5
188	12	4
167	4	9
38	7	6
34	6	9
91	11	10
60	0	7
52	14	10
31	5	8
199	14	2
144	6	10
92	10	4
186	7	9
60	13	5
117	2	4
130	6	2
109	12	3
176	2	5
200	2	7
164	11	7
99	6	7
129	14	4
105	14	2
16	5	1
174	2	9
26	8	2
99	14	2
181	5	4
51	7	8
143	1	6
59	11	9
154	6	7
154	7	7
133	6	2
95	10	10
7	4	3
201	1	7
139	9	8
74	3	10
140	0	4
48	8	4
121	9	3
95	14	3
180	11	7
36	12	5
19	11	7
160	13	5
30	0	3
71	5	4
2	0	5
122	2	4
151	0	6
97	5	3
171	9	4
200	5	10
25	10	6
33	14	3
103	6	6
147	7	5
123	2	9
12	5	9
75	14	5
132	1	3
132	0	4
197	3	9
51	4	1
80	13	8
32	2	5
155	14	10
130	9	5
57	14	8
178	5	7
82	6	8
198	10	3
196	1	3
78	14	8
82	9	8
32	6	9
161	0	4
197	1	8
38	9	7
117	12	7
9	9	1
26	13	7
28	10	4
172	11	2
22	8	2
172	8	4
108	0	5
127	1	8
137	8	8
140	13	8
116	11	3
174	7	8
169	11	7
99	2	7
97	6	6
29	11	4
123	11	10
15	3	1
106	14	8
91	13	4
67	7	9
78	11	9
133	12	4
169	14	4
123	3	10
180	7	10
116	14	2
65	11	10
48	12	1
6	14	4
100	3	4
190	12	1
141	8	6
122	14	10
141	3	7
86	6	9
95	6	2
4	11	2
164	9	10
113	7	6
173	10	3
147	1	1
84	13	7
163	11	7
22	12	7
74	6	3
140	14	3
11	11	8
77	12	5
154	12	9
102	5	8
160	9	4
119	7	3
93	0	9
10	2	8
15	11	6
99	5	1
54	9	8
58	11	1
140	12	4
88	1	10
165	14	5
146	7	2
144	1	9
198	7	2
176	7	4
54	6	1
157	5	5
189	0	3
138	3	9
141	6	8
153	3	7
54	4	6
192	3	4
35	8	3
153	8	6
17	12	8
24	8	8
29	9	9
73	8	6
125	6	9
10	0	7
54	2	1
109	2	4
161	13	8
23	13	5
113	10	2
67	14	3
127	2	10
148	5	8
106	11	6
71	12	6
15	5	5
170	6	9
197	5	9
60	9	1
118	9	9
168	6	5
75	13	1
105	11	6
52	11	7
77	4	2
183	4	9
152	10	2
133	11	9
107	0	7
90	5	7
68	0	6
99	1	4
95	8	4
201	5	2
50	13	9
79	13	4
128	7	6
49	12	4
142	13	7
89	9	1
8	6	6
127	11	7
189	6	2
151	6	1
166	8	9
85	10	1
147	6	3
25	9	2
169	12	3
18	3	7
146	13	9
49	5	3
170	11	1
120	1	6
9	4	2
114	14	3
129	1	7
13	4	2
200	0	8
190	10	1
33	13	2
199	6	3
67	6	4
108	9	1
6	6	10
75	8	3
